final_url,how_many,primary_posture,primary_occluded,staff_patient_other,exception_case
09f82efe341766f0c20a13e21df41e877aefce803569c55395d706595de0ce19_cat-1_001.JPG,One,Standing,Yes,Other,No
09f82efe341766f0c20a13e21df41e877aefce803569c55395d706595de0ce19_cat-1_002.JPG,Two,Standing,Yes,Staff,No
09f82efe341766f0c20a13e21df41e877aefce803569c55395d706595de0ce19_cat-1_003.JPG,One,Sitting,Yes,Other,Bad Image
09fe1a8bfd4f7e1b345c0c4859ed6f03edacbb61bf087b70ac780e575aaa7a9b_cat-1_001.PNG,Two,Standing,Yes,Staff,No
09fe1a8bfd4f7e1b345c0c4859ed6f03edacbb61bf087b70ac780e575aaa7a9b_cat-1_002.PNG,Two,Sitting,No,Patient,No
0a03db70a67fe187a55790e0c3a7f0150b4a93e735058f1f77f8636b67c0edb9_cat-1_001.JPG,One,Standing,Yes,Staff,No
0a0ec119be04f3ce631b139ede5bf290dfe599389884a5e9065c36af45b78c61_cat-1_001.PNG,One,Standing,Yes,Staff,No
0a0ec119be04f3ce631b139ede5bf290dfe599389884a5e9065c36af45b78c61_cat-1_002.PNG,Two,Standing,Yes,Staff,No
0a23d5d129ef1cc5bb02d1a63db981eaf7daa7e2abfbfa709338e23057728634_cat-1_001.PNG,Two,Standing,Yes,Staff,No
0a23d5d129ef1cc5bb02d1a63db981eaf7daa7e2abfbfa709338e23057728634_cat-1_002.PNG,One,Standing,Yes,Staff,No
0a23d5d129ef1cc5bb02d1a63db981eaf7daa7e2abfbfa709338e23057728634_cat-1_003.PNG,Two,Standing,Yes,Other,No
0a293a0df0db295d761d87b431df673b58cf696143fc2a3742a8d06cab2cd654_cat-1_001.PNG,Two,Sitting,Yes,Patient,No
0a293a0df0db295d761d87b431df673b58cf696143fc2a3742a8d06cab2cd654_cat-1_002.PNG,Two,Standing,Yes,Staff,No
0a293a0df0db295d761d87b431df673b58cf696143fc2a3742a8d06cab2cd654_cat-1_003.PNG,Two,Sitting,Yes,Patient,No
0a293a0df0db295d761d87b431df673b58cf696143fc2a3742a8d06cab2cd654_cat-1_004.PNG,One,Standing,No,Staff,No
0a3e4ec72d6b22886e27bcafced06db1af26c7a0a2df025acb5197fc0b685e1d_cat-1_001.PNG,One,Sitting,Yes,Other,No
0a3e4ec72d6b22886e27bcafced06db1af26c7a0a2df025acb5197fc0b685e1d_cat-1_002.PNG,One,Sitting,No,Staff,No
0a43c1fbffe4d3c21dd2e978ca3c7ac859c0b85610432c036ae2f6ec6177f9ce_cat-1_001.PNG,One,Standing,No,Staff,No
0a50f59f3fb01c3238a9165178f220714ec835fa7072938ee75beac198ed6b52_cat-1_001.PNG,One,Standing,No,Staff,No
0a50f59f3fb01c3238a9165178f220714ec835fa7072938ee75beac198ed6b52_cat-1_002.PNG,Two,Standing,No,Staff,No
0a50f59f3fb01c3238a9165178f220714ec835fa7072938ee75beac198ed6b52_cat-1_003.PNG,One,Standing,No,Staff,No
0a54cc905f0b5f0f8c30a928ce14ea3ec76d8c2b325895f9a8721ef3aa1f06ad_cat-1_001.PNG,Two,Lying,No,Patient,No
0a54cc905f0b5f0f8c30a928ce14ea3ec76d8c2b325895f9a8721ef3aa1f06ad_cat-1_002.PNG,One,Standing,No,Staff,No
0a54cc905f0b5f0f8c30a928ce14ea3ec76d8c2b325895f9a8721ef3aa1f06ad_cat-1_003.PNG,Two,Sitting,Yes,Staff,No
0a5650342d157637be33a285f23e8b1c76808c286e06a22499bf79573adb5729_cat-1_001.PNG,One,Standing,No,Staff,No
0a5650342d157637be33a285f23e8b1c76808c286e06a22499bf79573adb5729_cat-1_002.PNG,One,Standing,No,Other,No
0a5e5e3beb5345e10023e91326ce24e26c5d31a20ec96e7a37c11a4f18fe2cef_cat-1_001.PNG,One,Standing,No,Other,No
0a5e5e3beb5345e10023e91326ce24e26c5d31a20ec96e7a37c11a4f18fe2cef_cat-1_003.PNG,One,Standing,No,Other,No
0a7b3f33a588b977760b427851a7c1be976d069cba576da0e442b669b687a719_cat-1_001.PNG,One,Standing,No,Staff,No
0a7b3f33a588b977760b427851a7c1be976d069cba576da0e442b669b687a719_cat-1_002.PNG,One,Standing,No,Staff,No
0a9769bfd75bb74f0ec8349d2e6ad457d251157c6a0d3961dae5680460175c97_cat-1_001.JPG,One,Standing,No,Other,No
0a9769bfd75bb74f0ec8349d2e6ad457d251157c6a0d3961dae5680460175c97_cat-1_002.JPG,One,Standing,No,Other,No
0a9b3fffbeff0e7eff53bee8b517973586fefb7c06ae43db4a97cdd69e0a6193_cat-1_001.PNG,One,Standing,No,Staff,No
0aad115d635d6a55f142fe7c423eb89cc77799c69869c13a71de3dec71685f3b_cat-1_001.PNG,One,Sitting,No,Other,No
0ae8b3026b95489b7fcb3438a83e9ea54879b510e9f6537ae7ce51cfd7ea61fd_cat-1_001.PNG,One,Sitting,Yes,Patient,No
0ae8b3026b95489b7fcb3438a83e9ea54879b510e9f6537ae7ce51cfd7ea61fd_cat-1_002.PNG,One,Sitting,Yes,Staff,No
0aeb87775d7dac9d54e6ba83ca8f3d3349d046823f02d11bfe8260edc9a341fa_cat-1_001.PNG,None,Standing,Yes,Staff,No
0aeb87775d7dac9d54e6ba83ca8f3d3349d046823f02d11bfe8260edc9a341fa_cat-1_002.PNG,Two,Standing,Yes,Staff,No
0aef539aae44617504fc1f99307143562b408af1c78954761dfd85fe13dba721_cat-1_001.JPG,One,Lying,Yes,Patient,No
0aef539aae44617504fc1f99307143562b408af1c78954761dfd85fe13dba721_cat-1_003.JPG,Two,Standing,No,Staff,No
0af0b9efabeff129dd0718726d009a398080744eef7d7b19f9577d655b030618_cat-1_001.PNG,One,Standing,No,Staff,No
0af0b9efabeff129dd0718726d009a398080744eef7d7b19f9577d655b030618_cat-1_002.PNG,One,Standing,No,Other,No
0b177b3fa0bc3d29a73d06e5524404e94035631cb84793b11f79669055cc2f7d_cat-1_001.PNG,One,Standing,Yes,Staff,No
0b177b3fa0bc3d29a73d06e5524404e94035631cb84793b11f79669055cc2f7d_cat-1_002.PNG,One,Standing,Yes,Staff,No
0b339c7cbf5a00f12d72ff571ddee79ec7d5ef388d69c04ba7b802eaf873840f_cat-1_001.PNG,One,Standing,Yes,Staff,No
0b41fcb06b865b5234c768bafdbc874950dda4094c536ebac4cfce3dab9faff5_cat-1_001.PNG,One,Sitting,No,Other,No
0b41fcb06b865b5234c768bafdbc874950dda4094c536ebac4cfce3dab9faff5_cat-1_002.PNG,One,Sitting,No,Staff,No
0b81eda17f5d31a7436953939cbba997b7b00da2e4d8960390b8bc7785522d22_cat-1_001.PNG,One,Lying,Yes,Patient,No
0b81eda17f5d31a7436953939cbba997b7b00da2e4d8960390b8bc7785522d22_cat-1_002.PNG,One,Standing,Yes,Staff,No
0b81eda17f5d31a7436953939cbba997b7b00da2e4d8960390b8bc7785522d22_cat-1_003.PNG,Two,Standing,Yes,Staff,No
0b81eda17f5d31a7436953939cbba997b7b00da2e4d8960390b8bc7785522d22_cat-1_004.PNG,Two,Standing,Yes,Staff,No
0b8abc873328a98ca3c9901372c01a9671701217a8b9dcfb76b028118322e125_cat-1_001.JPG,One,Standing,No,Staff,No
0b8abc873328a98ca3c9901372c01a9671701217a8b9dcfb76b028118322e125_cat-1_002.JPG,Two,Standing,No,Staff,No
0b8abc873328a98ca3c9901372c01a9671701217a8b9dcfb76b028118322e125_cat-1_003.JPG,Three,Standing,Yes,Staff,No
0b8abc873328a98ca3c9901372c01a9671701217a8b9dcfb76b028118322e125_cat-1_004.JPG,Two,Standing,Yes,Patient,No
0b8abc873328a98ca3c9901372c01a9671701217a8b9dcfb76b028118322e125_cat-1_005.JPG,Two,Standing,Yes,Patient,No
0b93cfec6e83987e27797df39783a9ece18b6960117e7a9350f019ebeb8c1973_cat-1_001.PNG,One,Standing,Yes,Staff,No
0b93cfec6e83987e27797df39783a9ece18b6960117e7a9350f019ebeb8c1973_cat-1_002.PNG,Two,Unknown,Yes,Staff,No
0b93cfec6e83987e27797df39783a9ece18b6960117e7a9350f019ebeb8c1973_cat-1_003.PNG,One,Standing,Yes,Staff,No
0b93cfec6e83987e27797df39783a9ece18b6960117e7a9350f019ebeb8c1973_cat-1_004.PNG,Two,Standing,Yes,Staff,No
0ba07d85253814a9cf4438b8ab175f8eb8625ad8ab1822baa47ef5838d4f8a39_cat-1_001.JPG,Two,Standing,Yes,Staff,No
0ba07d85253814a9cf4438b8ab175f8eb8625ad8ab1822baa47ef5838d4f8a39_cat-1_002.JPG,Two,Standing,,Staff,No
0bafbb6091bde864a3ed0ca768d59debae66ca0d0acb3502cced3d855fa046dd_cat-1_001.PNG,One,Standing,Yes,Staff,No
0bb30d5b1fc545883b79bcae814d3c38f354ae06cb36d38d316a543d3aa14f9f_cat-1_001.JPG,One,Standing,No,Staff,No
0bb30d5b1fc545883b79bcae814d3c38f354ae06cb36d38d316a543d3aa14f9f_cat-1_002.JPG,One,Standing,No,Staff,No
0bc69771c542652bef1ef51fa62890633df242a145d321634d5a0ba7f4bee0cc_cat-1_001.PNG,Two,Sitting,Yes,Other,No
0bc69771c542652bef1ef51fa62890633df242a145d321634d5a0ba7f4bee0cc_cat-1_002.PNG,One,Sitting,Yes,Other,No
0bc69771c542652bef1ef51fa62890633df242a145d321634d5a0ba7f4bee0cc_cat-1_003.PNG,One,Sitting,Yes,Staff,No
0bc8b7f23cbe485b52a45f71eac7aaaa05dfebb3209178e1baaca3bf6041498a_cat-1_003.JPG,One,Standing,No,Other,No
0bc8b7f23cbe485b52a45f71eac7aaaa05dfebb3209178e1baaca3bf6041498a_cat-1_004.JPG,One,Standing,No,Other,No
0bd6e72abd1e902a8e3ccabad1b80569606447fdcff566c88442379f4efdb29c_cat-1_001.JPG,Two,Standing,No,Staff,No
0bd6e72abd1e902a8e3ccabad1b80569606447fdcff566c88442379f4efdb29c_cat-1_002.JPG,Two,Standing,No,Staff,No
0bfa2e53725f5424f312f296459e5eb711bc807be1add56ddce60f928833b19d_cat-1_001.JPG,Two,Standing,Yes,Patient,No
0bfa2e53725f5424f312f296459e5eb711bc807be1add56ddce60f928833b19d_cat-1_002.JPG,Two,Standing,Yes,Staff,No
0bfa48f7ddb3d08f5c969a0f10cdfffe9ed753db8c5b3b4c98ad89feaaddf55f_cat-1_001.PNG,One,Sitting,Yes,Staff,No
0bfa48f7ddb3d08f5c969a0f10cdfffe9ed753db8c5b3b4c98ad89feaaddf55f_cat-1_002.PNG,One,Sitting,Yes,Other,No
0c00d2fde968511077d5be795fceca735457d224c44a4e064d4b3d29f2226b55_cat-1_001.PNG,One,Standing,No,Staff,No
0c00d2fde968511077d5be795fceca735457d224c44a4e064d4b3d29f2226b55_cat-1_003.PNG,One,Standing,Yes,Staff,Bad Image
0c00d2fde968511077d5be795fceca735457d224c44a4e064d4b3d29f2226b55_cat-1_004.PNG,Two,Standing,Yes,Other,No
0c00d2fde968511077d5be795fceca735457d224c44a4e064d4b3d29f2226b55_cat-1_005.PNG,Two,Standing,Yes,Staff,No
0c16d97faebe1b38f69227dd1ef4a33b083c248d3e888bd59bec2f013a5ba897_cat-1_001.PNG,Two,Sitting,No,Other,No
0c16d97faebe1b38f69227dd1ef4a33b083c248d3e888bd59bec2f013a5ba897_cat-1_002.PNG,Two,Sitting,No,Other,No
0c1be3d2756c6605f7787b07dd81831a2d2bcf90b0055ab55eb4417abba6ae32_cat-1_001.PNG,Two,Standing,Yes,Staff,No
0c1be3d2756c6605f7787b07dd81831a2d2bcf90b0055ab55eb4417abba6ae32_cat-1_002.PNG,Two,Standing,Yes,Staff,No
0c1be3d2756c6605f7787b07dd81831a2d2bcf90b0055ab55eb4417abba6ae32_cat-1_003.PNG,Two,Standing,Yes,Staff,No
0c1e11c1a5cfa1bdd54b09ba204b9c4ae321d054d751721b6b82e50bc14b3f85_cat-1_001.PNG,One,Lying,Yes,Patient,No
0c1e11c1a5cfa1bdd54b09ba204b9c4ae321d054d751721b6b82e50bc14b3f85_cat-1_002.PNG,One,Standing,Yes,Staff,No
0c1e11c1a5cfa1bdd54b09ba204b9c4ae321d054d751721b6b82e50bc14b3f85_cat-1_003.PNG,One,Lying,Yes,Patient,No
0c1eb397e1c4dacbcf4f5b6429846081ce86b52f5ac91b6bad4d0e6cc80441a8_cat-1_001.PNG,One,Standing,No,Staff,No
0c1eb397e1c4dacbcf4f5b6429846081ce86b52f5ac91b6bad4d0e6cc80441a8_cat-1_002.PNG,One,Standing,Yes,Staff,No
0c2ebf837d73ed68605ff957a93df762ee5e0911d49b8e56db147562d2e51f15_cat-1_001.PNG,One,Standing,Yes,Staff,No
0c2ebf837d73ed68605ff957a93df762ee5e0911d49b8e56db147562d2e51f15_cat-1_002.PNG,One,Standing,Yes,Staff,No
0c30bb1970bbf813563494e06681aacbdbb4900bc6bffe133973e13c83688e37_cat-1_001.PNG,Two,Sitting,Yes,Other,No
0c30bb1970bbf813563494e06681aacbdbb4900bc6bffe133973e13c83688e37_cat-1_002.PNG,Two,Sitting,No,Patient,No
0c30bb1970bbf813563494e06681aacbdbb4900bc6bffe133973e13c83688e37_cat-1_003.PNG,Two,Sitting,Yes,Staff,No
0c69b4a76f04406291d1233cef68715bdf0e6cbcbc5e243006d960aca3c5e1a9_cat-1_001.PNG,Two,Standing,No,Other,No
0c69b4a76f04406291d1233cef68715bdf0e6cbcbc5e243006d960aca3c5e1a9_cat-1_002.PNG,Two,Standing,No,Other,No
0c994c920d35be2a24009355e255a3d2d0e44fb75ba35acd5401659656aad294_cat-1_002.PNG,One,Standing,No,Staff,No
0ca9b6d4361854295a07ffd83c43138bbc862f17038fc5466edc2b74f9aae09c_cat-1_001.JPG,Two,Standing,Yes,Staff,No
0ca9b6d4361854295a07ffd83c43138bbc862f17038fc5466edc2b74f9aae09c_cat-1_002.JPG,Three,Standing,Yes,Staff,No
54ef729729378ea888929609abc37fc7dc75051ba9b43087ab18fb7c6ce51a0f_cat-1_002.PNG,One,Standing,No,Staff,No
54f55dab1137b4190cb5e76bfa6794d91c4184a9583b023605daf5c330c6d835_cat-1_001.PNG,One,Standing,No,Other,No
54f55dab1137b4190cb5e76bfa6794d91c4184a9583b023605daf5c330c6d835_cat-1_002.PNG,One,Standing,No,Staff,No
5500017f10a6d448ee0bdaaf2a9a83d1ae965eb2b9ecc8703049e77d80561d57_cat-1_001.JPG,Two,Standing,Yes,Staff,No
5500017f10a6d448ee0bdaaf2a9a83d1ae965eb2b9ecc8703049e77d80561d57_cat-1_002.JPG,One,Standing,Yes,Staff,No
5500017f10a6d448ee0bdaaf2a9a83d1ae965eb2b9ecc8703049e77d80561d57_cat-1_003.JPG,Two,Standing,No,Staff,No
5500017f10a6d448ee0bdaaf2a9a83d1ae965eb2b9ecc8703049e77d80561d57_cat-1_004.JPG,One,Standing,Yes,Staff,No
550cc137b37cd4574683fdc3167aedae64f5b8b4eaf1ea40f1ee0453dd6bcd42_cat-1_001.PNG,One,Standing,No,Staff,No
550cc137b37cd4574683fdc3167aedae64f5b8b4eaf1ea40f1ee0453dd6bcd42_cat-1_002.PNG,One,Unknown,Yes,Patient,Yes
553795060712b10ed247a676e1d0321fac676dc54eefc40dab85125084339d8e_cat-1_001.PNG,One,Standing,No,Patient,No
553795060712b10ed247a676e1d0321fac676dc54eefc40dab85125084339d8e_cat-1_004.PNG,Two,Standing,No,Staff,No
556049de920d146088a5fe091c866185ba5995c029acfc690882cf06c192e069_cat-1_002.PNG,One,Standing,Yes,Staff,No
5582ec44dead0ae4285603fb0c74ae35f4709ee8eff71c0f7bf4e342a594367b_cat-1_001.PNG,One,Sitting,No,Staff,No
558c0fbf5e9e2610c51c19076e0d1e9bddae16e5256bd93c3cc9140212ecfc6d_cat-1_001.PNG,One,Standing,No,Staff,No
558c0fbf5e9e2610c51c19076e0d1e9bddae16e5256bd93c3cc9140212ecfc6d_cat-1_002.PNG,One,Standing,No,Staff,No
5592b4b7209718a48148b4ac1d10522f4cf9f745b62a6f81996487db42a63c4a_cat-1_001.PNG,Two,Lying,No,Patient,No
5592b4b7209718a48148b4ac1d10522f4cf9f745b62a6f81996487db42a63c4a_cat-1_002.PNG,One,Lying,No,Patient,No
5592b4b7209718a48148b4ac1d10522f4cf9f745b62a6f81996487db42a63c4a_cat-1_003.PNG,One,Standing,Yes,Staff,No
5592b4b7209718a48148b4ac1d10522f4cf9f745b62a6f81996487db42a63c4a_cat-1_004.PNG,Two,Standing,Yes,Staff,Yes
55973aa430c6e48b58b83dd898cb54be0d24cfcee0a46404632146c132f79e46_cat-1_001.PNG,Two,Sitting,No,Patient,Yes
55973aa430c6e48b58b83dd898cb54be0d24cfcee0a46404632146c132f79e46_cat-1_002.PNG,One,Unknown,No,Other,No
55973aa430c6e48b58b83dd898cb54be0d24cfcee0a46404632146c132f79e46_cat-1_003.PNG,Two,Standing,Yes,Staff,Yes
55aab96a3af2ebe18c1bb793f639c0854fbf11628f67515b29a709b7b1e6932e_cat-1_001.PNG,One,Standing,No,Staff,No
55aab96a3af2ebe18c1bb793f639c0854fbf11628f67515b29a709b7b1e6932e_cat-1_002.PNG,One,Lying,No,Patient,No
55c1869b852fd75e1193d7a2727626eafc4aec7154d519403e28a5e3f32d3cfc_cat-1_001.JPG,One,Standing,No,Staff,No
55c1869b852fd75e1193d7a2727626eafc4aec7154d519403e28a5e3f32d3cfc_cat-1_002.JPG,One,Standing,No,Staff,No
55dd4a38d81f56917bdd896ccd8b968212e856c452fb28d9410fdc2328e7a4be_cat-1_001.PNG,One,Lying,No,Patient,No
55dd4a38d81f56917bdd896ccd8b968212e856c452fb28d9410fdc2328e7a4be_cat-1_002.PNG,Three,Standing,Yes,Staff,Yes
55dd4a38d81f56917bdd896ccd8b968212e856c452fb28d9410fdc2328e7a4be_cat-1_003.PNG,Two,Standing,Yes,Staff,No
55e5ed5f321cc29b517da23618209d4271ea5c962cb94d2adfdfa4243217ce55_cat-1_001.PNG,One,Lying,,Patient,No
55e5ed5f321cc29b517da23618209d4271ea5c962cb94d2adfdfa4243217ce55_cat-1_002.PNG,One,Standing,Yes,Staff,No
55e5ed5f321cc29b517da23618209d4271ea5c962cb94d2adfdfa4243217ce55_cat-1_003.PNG,One,Standing,No,Staff,No
55e874c13da3d812ef40d245a580949198c8a5494ec8c5097e92e1a90cec34a1_cat-1_001.PNG,Two,Standing,Yes,Other,Yes
55e874c13da3d812ef40d245a580949198c8a5494ec8c5097e92e1a90cec34a1_cat-1_002.PNG,One,Sitting,No,Other,No
55e874c13da3d812ef40d245a580949198c8a5494ec8c5097e92e1a90cec34a1_cat-1_004.PNG,One,Standing,No,Staff,No
5613dffe000e69ed3cdeb7746954cd98a4552a257d7bd0bace12be4e0d86ed84_cat-1_001.JPG,One,Standing,No,Staff,No
5613dffe000e69ed3cdeb7746954cd98a4552a257d7bd0bace12be4e0d86ed84_cat-1_002.JPG,None,,,,No
5613dffe000e69ed3cdeb7746954cd98a4552a257d7bd0bace12be4e0d86ed84_cat-1_003.JPG,Two,Standing,Yes,Staff,Yes
5613dffe000e69ed3cdeb7746954cd98a4552a257d7bd0bace12be4e0d86ed84_cat-1_004.JPG,Two,Standing,Yes,Staff,No
561594247b2422ed0b1afd76352a7268b678fc5d3f5c516279518f08b3e9024e_cat-1_001.PNG,One,Standing,Yes,Staff,No
561594247b2422ed0b1afd76352a7268b678fc5d3f5c516279518f08b3e9024e_cat-1_002.PNG,One,Sitting,Yes,Other,No
561594247b2422ed0b1afd76352a7268b678fc5d3f5c516279518f08b3e9024e_cat-1_003.PNG,One,Lying,Yes,Patient,Yes
5636adf2e82afb0dacb006c1d783fd3b507775373dd60f17c1645b3e603c99e6_cat-1_001.JPG,One,Sitting,Yes,Other,No
5636adf2e82afb0dacb006c1d783fd3b507775373dd60f17c1645b3e603c99e6_cat-1_002.JPG,One,Lying,Yes,Patient,No
5636adf2e82afb0dacb006c1d783fd3b507775373dd60f17c1645b3e603c99e6_cat-1_003.JPG,One,Lying,Yes,Patient,Yes
564c25e0cc765806e3b69f315d52cd9e828ebb57660297ddd85849691b1a6af5_cat-1_001.PNG,One,Standing,No,Staff,No
566565242a43b680b2aed33f09242b6fc4c7d2c2a683232f269155c5f28e007e_cat-1_001.PNG,One,Standing,No,Staff,No
566565242a43b680b2aed33f09242b6fc4c7d2c2a683232f269155c5f28e007e_cat-1_002.PNG,Two,Sitting,No,Patient,No
566e508c8d43855dbcb1d43bee98e601883fb86cca68cf9124a41b097632abf2_cat-1_001.JPG,Two,Standing,No,Staff,No
566e508c8d43855dbcb1d43bee98e601883fb86cca68cf9124a41b097632abf2_cat-1_002.JPG,One,Sitting,No,Staff,Yes
56883ad712b27976b378fc1e3e0f19fc2c4af7b4446ae9f3f0938cd569504cef_cat-1_001.PNG,One,Sitting,No,Other,No
56883ad712b27976b378fc1e3e0f19fc2c4af7b4446ae9f3f0938cd569504cef_cat-1_002.PNG,Two,Sitting,No,Other,No
56b17e86105dabf21da33da548df177f32e8d3b5b183e563f8d6f84cfed80fc1_cat-1_001.PNG,One,Standing,No,Staff,No
56b17e86105dabf21da33da548df177f32e8d3b5b183e563f8d6f84cfed80fc1_cat-1_002.PNG,One,Sitting,No,Staff,No
56dfe4b208e5193da35cfc399d46fa52f8a020ef131d23dd5e422c24fda95e02_cat-1_002.JPG,One,Standing,No,Staff,No
56dfe4b208e5193da35cfc399d46fa52f8a020ef131d23dd5e422c24fda95e02_cat-1_003.JPG,Two,Standing,Yes,Staff,No
56e5b83ce12320cae97dd132cec15cb27606c8792704d9f62782896aee8b89da_cat-1_001.PNG,One,Standing,No,Staff,No
56e5b83ce12320cae97dd132cec15cb27606c8792704d9f62782896aee8b89da_cat-1_002.PNG,One,Sitting,No,Patient,No
56e8881210bf5d47bfab049e86a5feaed84242e542cac9bb4dff6b6ebfdf1459_cat-1_001.PNG,Two,Lying,Yes,Patient,No
56e8881210bf5d47bfab049e86a5feaed84242e542cac9bb4dff6b6ebfdf1459_cat-1_002.PNG,One,Standing,No,Staff,No
56e8881210bf5d47bfab049e86a5feaed84242e542cac9bb4dff6b6ebfdf1459_cat-1_003.PNG,Two,Standing,Yes,Staff,No
56e8881210bf5d47bfab049e86a5feaed84242e542cac9bb4dff6b6ebfdf1459_cat-1_004.PNG,One,Standing,Yes,Staff,Yes
56e8881210bf5d47bfab049e86a5feaed84242e542cac9bb4dff6b6ebfdf1459_cat-1_005.PNG,One,Standing,Yes,Staff,No
570128f8eb939a9c3c40a792d3208b1b4ff2e98987f1473e5091fb01c1057d67_cat-1_001.PNG,One,Sitting,No,Staff,No
570128f8eb939a9c3c40a792d3208b1b4ff2e98987f1473e5091fb01c1057d67_cat-1_002.PNG,Two,Standing,Yes,Staff,Yes
57178ae4368a317b369140a3fab14d4905d6a57a9edf26dd5da54e84fc963993_cat-1_001.PNG,One,Sitting,Yes,Patient,No
57178ae4368a317b369140a3fab14d4905d6a57a9edf26dd5da54e84fc963993_cat-1_002.PNG,One,Standing,Yes,Staff,No
573d2a8924ddc337a5d2ae784a9cb87a37960700321df482235c7b82616b8a94_cat-1_001.PNG,Two,Lying,Yes,Patient,Yes
573d2a8924ddc337a5d2ae784a9cb87a37960700321df482235c7b82616b8a94_cat-1_002.PNG,One,Standing,No,Staff,No
573d2a8924ddc337a5d2ae784a9cb87a37960700321df482235c7b82616b8a94_cat-1_003.PNG,One,Lying,Yes,Patient,No
573fffc949a81184c067fd8868f5c810341100cefff7dd5b4e070613cc79781e_cat-1_001.JPG,One,Standing,No,Other,No
573fffc949a81184c067fd8868f5c810341100cefff7dd5b4e070613cc79781e_cat-1_002.JPG,One,Standing,Yes,Other,Yes
5743f729d56eb7a72920d69cff85aa0a3ce606579a227430fe32419e4cd5f71f_cat-1_001.PNG,One,Standing,No,Staff,No
5743f729d56eb7a72920d69cff85aa0a3ce606579a227430fe32419e4cd5f71f_cat-1_002.PNG,Two,Standing,No,Staff,No
5743f729d56eb7a72920d69cff85aa0a3ce606579a227430fe32419e4cd5f71f_cat-1_003.PNG,One,Standing,Yes,Other,No
5761cf0a0198be8435b485f82d7bfba0f237e4ca1974c4c3186062ffeaa9dcc6_cat-1_001.PNG,Two,Standing,Yes,Staff,No
5761cf0a0198be8435b485f82d7bfba0f237e4ca1974c4c3186062ffeaa9dcc6_cat-1_002.PNG,Two,Sitting,No,Patient,Yes
5761cf0a0198be8435b485f82d7bfba0f237e4ca1974c4c3186062ffeaa9dcc6_cat-1_003.PNG,One,Sitting,No,Staff,No
5770ad1d32c6397c7108e25ca084ba7ae8e56818187b2e160ca03c8d570779b2_cat-1_001.JPG,One,Sitting,No,Staff,No
5770ad1d32c6397c7108e25ca084ba7ae8e56818187b2e160ca03c8d570779b2_cat-1_002.JPG,One,Sitting,No,Other,No
577d3e7c8ad5cf48033eb8bfd5dd0f8a2286271d6070f30fe65f077375722da3_cat-1_001.PNG,One,Standing,No,Staff,No
577d3e7c8ad5cf48033eb8bfd5dd0f8a2286271d6070f30fe65f077375722da3_cat-1_002.PNG,Two,Sitting,No,Patient,No
578bb6a6cc91743e2b22b6f6ad1871c21b5a8b6b51e6b4e3b05dbe9ff1946e4b_cat-1_001.PNG,Two,Standing,No,Staff,No
578bb6a6cc91743e2b22b6f6ad1871c21b5a8b6b51e6b4e3b05dbe9ff1946e4b_cat-1_002.PNG,Two,Standing,Yes,Staff,Yes
578bb6a6cc91743e2b22b6f6ad1871c21b5a8b6b51e6b4e3b05dbe9ff1946e4b_cat-1_003.PNG,One,Standing,Yes,Other,Yes
578bb6a6cc91743e2b22b6f6ad1871c21b5a8b6b51e6b4e3b05dbe9ff1946e4b_cat-1_004.PNG,One,Lying,Yes,Patient,No
5798cba947763e8c266766e604af43ceb80ce14deaa1fb68ec721440bb9e229f_cat-1_001.PNG,None,,,,No
5798cba947763e8c266766e604af43ceb80ce14deaa1fb68ec721440bb9e229f_cat-1_002.PNG,One,Standing,Yes,Staff,Yes
5798cba947763e8c266766e604af43ceb80ce14deaa1fb68ec721440bb9e229f_cat-1_003.PNG,One,Standing,No,Other,No
5798cba947763e8c266766e604af43ceb80ce14deaa1fb68ec721440bb9e229f_cat-1_005.PNG,None,,,,No
57b0ebfb5ff26d1e7be303caed0c614b45945ef5dd35b9bfc8e64c0fd3f443e1_cat-1_001.PNG,Two,Standing,No,Other,No
57b0ebfb5ff26d1e7be303caed0c614b45945ef5dd35b9bfc8e64c0fd3f443e1_cat-1_002.PNG,One,Standing,No,Staff,Yes
57b0ebfb5ff26d1e7be303caed0c614b45945ef5dd35b9bfc8e64c0fd3f443e1_cat-1_003.PNG,One,Standing,Yes,Other,Yes
57b3fec8164de41ab5f5f20d810902e95cd057344f3a1e150b698ccfe59551a0_cat-1_001.PNG,None,,,,No
57b3fec8164de41ab5f5f20d810902e95cd057344f3a1e150b698ccfe59551a0_cat-1_002.PNG,One,Standing,No,Staff,No
57b3fec8164de41ab5f5f20d810902e95cd057344f3a1e150b698ccfe59551a0_cat-1_003.PNG,One,Standing,No,Staff,No
57b3fec8164de41ab5f5f20d810902e95cd057344f3a1e150b698ccfe59551a0_cat-1_004.PNG,One,Standing,No,Staff,No
57bed4f75f3316a247ba1c8d587d857f17bde16be9ff4564c88b72dd803f10ff_cat-1_001.PNG,One,Sitting,No,Staff,No
57c89d93d657a60d2c39a362f111a9b75805eabb9cb4669bef7447ddff158ed6_cat-1_001.PNG,One,Sitting,No,Other,No
57d9472e30e633ff8ee361d55c72f6d9896b02d0bb0cdeff55c4728795aaa1d6_cat-1_001.PNG,One,Standing,Yes,Other,No
e763d1f962092424bd126ae21d5b6c53341550d97a68589a2d0cc0814480b73c_cat-1_001.PNG,One,Standing,No,Staff,No
e763d1f962092424bd126ae21d5b6c53341550d97a68589a2d0cc0814480b73c_cat-1_002.PNG,One,Standing,No,Patient,No
