final_url,how_many,primary_posture,primary_occluded,staff_patient_other
8f6f9d20a6f3793bac042ff5396c2ce79c590bebf52f661f84f589542078e651_cat-1_001.jpg,One,Standing,No,Staff
8f721973f6d2129f5242d8bdb845abe6c27db1c13f1916e68bb8b6cfdade4e6f_cat-1_001.png,One,Standing,No,Staff
8f721973f6d2129f5242d8bdb845abe6c27db1c13f1916e68bb8b6cfdade4e6f_cat-1_002.png,One,Standing,No,Patient
8f721973f6d2129f5242d8bdb845abe6c27db1c13f1916e68bb8b6cfdade4e6f_cat-1_003.png,One,Standing,No,Other
8f764f440a8558b7c8d7d722c1773d083395a1f8c442ec7109bd8d3b7c52b6e6_cat-1_001.png,One,Lying,No,Patient
8f764f440a8558b7c8d7d722c1773d083395a1f8c442ec7109bd8d3b7c52b6e6_cat-1_002.png,One,Standing,No,Staff
8f764f440a8558b7c8d7d722c1773d083395a1f8c442ec7109bd8d3b7c52b6e6_cat-1_003.png,One,Sitting,No,Other
8f764f440a8558b7c8d7d722c1773d083395a1f8c442ec7109bd8d3b7c52b6e6_cat-1_004.png,One,Lying,No,Patient
8f78329b53066692ff7695567cd82872b5e80847e8774f9f0251d50044c3629a_cat-1_001.PNG,Two,Standing,No,Other
8f78329b53066692ff7695567cd82872b5e80847e8774f9f0251d50044c3629a_cat-1_002.PNG,One,Standing,No,Staff
8f78329b53066692ff7695567cd82872b5e80847e8774f9f0251d50044c3629a_cat-1_003.PNG,One,Standing,No,Other
8f79a4aed35f0d3f7efd967c75235eccd68d763fbaac57aede83ebfc24acec55_cat-1_001.PNG,One,Standing,No,Other
8f8271a5dbbc8fc34c837d8bd9100a5304cf4c77d52d935e6850be03c6910454_cat-1_001.PNG,One,Sitting,No,Patient
8f8271a5dbbc8fc34c837d8bd9100a5304cf4c77d52d935e6850be03c6910454_cat-1_002.PNG,Two,Sitting,No,Patient
8f8271a5dbbc8fc34c837d8bd9100a5304cf4c77d52d935e6850be03c6910454_cat-1_003.PNG,One,Standing,No,Staff
8f8271a5dbbc8fc34c837d8bd9100a5304cf4c77d52d935e6850be03c6910454_cat-1_004.PNG,One,Standing,No,Staff
8f9aa674affe1c7ee52f5a8df21e944a317e0e1a4444e066920a8c442dfdaa66_cat-1_001.png,One,Lying,No,Patient
8f9aa674affe1c7ee52f5a8df21e944a317e0e1a4444e066920a8c442dfdaa66_cat-1_002.png,One,Standing,No,Staff
8f9aa674affe1c7ee52f5a8df21e944a317e0e1a4444e066920a8c442dfdaa66_cat-1_003.png,One,Standing,No,Staff
8f9aa674affe1c7ee52f5a8df21e944a317e0e1a4444e066920a8c442dfdaa66_cat-1_004.png,One,Standing,No,Other
8fa1b2abb16947452f6021e383c1dace4496acd1cbd2c540e453ae1773082c84_cat-1_001.jpg,One,Standing,No,Staff
8fa1b2abb16947452f6021e383c1dace4496acd1cbd2c540e453ae1773082c84_cat-1_002.jpg,One,Standing,No,Staff
8fd7b04ab8a66055bc53b4ceb031984fd8eaf7d13e85e0db988afc8be20b76d8_cat-1_001.PNG,One,Standing,No,Staff
8fd7b04ab8a66055bc53b4ceb031984fd8eaf7d13e85e0db988afc8be20b76d8_cat-1_002.PNG,One,Standing,No,Other
8fd7b04ab8a66055bc53b4ceb031984fd8eaf7d13e85e0db988afc8be20b76d8_cat-1_003.PNG,One,Standing,No,Other
8fdb75d2855563f4ba650b5dc33e0a626e30e713b203dcfc36600b08c5a7d789_cat-1_001.PNG,One,Standing,No,Staff
8fdf4f35acf16752ffc80145c1fd69a7712a3125f5d0670557e7fad0561b0d55_cat-1_001.PNG,Two,Unknown,No,Patient
8fdf4f35acf16752ffc80145c1fd69a7712a3125f5d0670557e7fad0561b0d55_cat-1_002.PNG,One,Unknown,No,Staff
8fe59d55aade4d9304363267fd6aaee6a62cf8052034d5064bd9d274f46cfe9f_cat-1_001.jpg,One,Standing,No,Staff
8fe8ac31f67ec7fc298b8af8bec421fad34eea2815683496ff6078ffeccc5984_cat-1_003.PNG,Two,Standing,No,Staff
8fe8ac31f67ec7fc298b8af8bec421fad34eea2815683496ff6078ffeccc5984_cat-1_004.PNG,One,Standing,No,Staff
900e649d2bbcfdcb2cdf789c8a0223d81ef4a6caf60509df4e677a1033cc7e7c_cat-1_001.jpg,Two,Lying,No,Patient
900e649d2bbcfdcb2cdf789c8a0223d81ef4a6caf60509df4e677a1033cc7e7c_cat-1_002.jpg,One,Standing,No,Staff
9028a499330076ef793de6c26f1208c6a130314232c3e07e3f8896c270f30f01_cat-1_001.jpg,One,Standing,No,Staff
9028a499330076ef793de6c26f1208c6a130314232c3e07e3f8896c270f30f01_cat-1_002.jpg,One,Standing,No,Staff
5bd8c349be70a3996515aa8421008aad52ae9035aa75441eb9e9cac0219b9aa9_cat-1_001.png,One,Sitting,No,Staff
5bd8c349be70a3996515aa8421008aad52ae9035aa75441eb9e9cac0219b9aa9_cat-1_002.png,One,Sitting,No,Staff
5bd8c349be70a3996515aa8421008aad52ae9035aa75441eb9e9cac0219b9aa9_cat-1_003.png,One,Standing,No,Other
5c07779f09d95a27dd5d08cb80750adf61bff59d80d918585e175c37ec40e30e_cat-1_001.PNG,One,Standing,No,Staff
5c07779f09d95a27dd5d08cb80750adf61bff59d80d918585e175c37ec40e30e_cat-1_002.PNG,One,Standing,No,Staff
5c07779f09d95a27dd5d08cb80750adf61bff59d80d918585e175c37ec40e30e_cat-1_003.PNG,One,Standing,No,Patient
5c09ccb839d9cd9124712d8018d99ab6f58691436bfb28274d0097ebc5ca3f7d_cat-1_001.PNG,One,Standing,No,Staff
5c09ccb839d9cd9124712d8018d99ab6f58691436bfb28274d0097ebc5ca3f7d_cat-1_003.PNG,One,Sitting,No,Staff
5c09ccb839d9cd9124712d8018d99ab6f58691436bfb28274d0097ebc5ca3f7d_cat-1_004.PNG,Two,Sitting,No,Staff
5c0a325bc7376756151792db9b11060cd1f799ba59fa4cda09fdbbc6b9e73083_cat-1_001.PNG,One,Standing,No,Staff
5c0a325bc7376756151792db9b11060cd1f799ba59fa4cda09fdbbc6b9e73083_cat-1_002.PNG,One,Sitting,Yes,Patient
5c178bb72188836965eebcaaa8474d77da353311bd06cf7f3cf40df44d7ae2a3_cat-1_001.PNG,One,Standing,Yes,Staff
5c178bb72188836965eebcaaa8474d77da353311bd06cf7f3cf40df44d7ae2a3_cat-1_003.PNG,One,Standing,No,Staff
5c178bb72188836965eebcaaa8474d77da353311bd06cf7f3cf40df44d7ae2a3_cat-1_005.PNG,One,Sitting,Yes,Staff
5c178bb72188836965eebcaaa8474d77da353311bd06cf7f3cf40df44d7ae2a3_cat-1_006.PNG,One,Standing,No,Staff
5c178bb72188836965eebcaaa8474d77da353311bd06cf7f3cf40df44d7ae2a3_cat-1_008.PNG,None,,,
5c1afcfb798eccb9c3702181835cbf390a112a9f9413280465c5322de3e72d99_cat-1_002.PNG,One,Sitting,No,Other
5c1afcfb798eccb9c3702181835cbf390a112a9f9413280465c5322de3e72d99_cat-1_003.PNG,One,Standing,No,Other
5c1afcfb798eccb9c3702181835cbf390a112a9f9413280465c5322de3e72d99_cat-1_004.PNG,One,Standing,No,Patient
5c1afcfb798eccb9c3702181835cbf390a112a9f9413280465c5322de3e72d99_cat-1_005.PNG,One,Standing,No,Staff
5c281124156c89105954afaf2ca64307d9e71d57ca855b99028a045830474eaf_cat-1_001.JPG,One,Sitting,No,Patient
5c281124156c89105954afaf2ca64307d9e71d57ca855b99028a045830474eaf_cat-1_003.JPG,One,Standing,No,Other
5c281124156c89105954afaf2ca64307d9e71d57ca855b99028a045830474eaf_cat-1_004.JPG,One,Standing,No,Staff
5c42fd776a24eb3ce896e4189aa23615d7e68e647df0c1e1ccc241327688cbca_cat-1_001.PNG,One,Sitting,Yes,Other
5c42fd776a24eb3ce896e4189aa23615d7e68e647df0c1e1ccc241327688cbca_cat-1_002.PNG,One,Sitting,No,Patient
5c42fd776a24eb3ce896e4189aa23615d7e68e647df0c1e1ccc241327688cbca_cat-1_003.PNG,One,Sitting,No,Other
5c42fd776a24eb3ce896e4189aa23615d7e68e647df0c1e1ccc241327688cbca_cat-1_004.PNG,One,Sitting,No,Patient
5c42fd776a24eb3ce896e4189aa23615d7e68e647df0c1e1ccc241327688cbca_cat-1_005.PNG,One,Standing,No,Staff
5c42fd776a24eb3ce896e4189aa23615d7e68e647df0c1e1ccc241327688cbca_cat-1_006.PNG,One,Standing,No,Staff
5c4942bb53fcef47fcb22f6ddd8af0bbebaafe9188c3d8b7596ad3d3e0d0c1d8_cat-1_001.PNG,One,Sitting,No,Staff
5c4942bb53fcef47fcb22f6ddd8af0bbebaafe9188c3d8b7596ad3d3e0d0c1d8_cat-1_002.PNG,One,Sitting,No,Other
5c732df4a0d158266dae300708f62662b7676581f71f26681b49a5c889503e1d_cat-1_001.png,One,Standing,No,Other
5c732df4a0d158266dae300708f62662b7676581f71f26681b49a5c889503e1d_cat-1_002.png,One,Standing,No,Staff
5c732df4a0d158266dae300708f62662b7676581f71f26681b49a5c889503e1d_cat-1_003.png,One,Standing,No,Staff
5c7b16ccf14d089c6b20585c4209c09b5f4fb51b0e8f879be9b067e4609e53db_cat-1_001.PNG,One,Sitting,No,Patient
5c7b16ccf14d089c6b20585c4209c09b5f4fb51b0e8f879be9b067e4609e53db_cat-1_002.PNG,One,Sitting,No,Staff
5c7eb288e6bf106729b4f209d1a1220d09d4c309f703118cae3caed32ac39af3_cat-1_001.png,One,Standing,No,Staff
5c7eb288e6bf106729b4f209d1a1220d09d4c309f703118cae3caed32ac39af3_cat-1_002.png,One,Standing,No,Other
5c83dfd7df9d37509c40ad7c80d839f852359e13a043405c05ea8160e309dab3_cat-1_001.PNG,One,Sitting,No,Patient
5c946e4bfa5a5ddf695a8260dddc8a5d8997de55173f9a6e2ebf2a0e9bce208d_cat-1_001.png,One,Sitting,No,Staff
5c946e4bfa5a5ddf695a8260dddc8a5d8997de55173f9a6e2ebf2a0e9bce208d_cat-1_002.png,One,Sitting,No,Staff
5ca1138b27bc124a6be0eafe4c5695c6e47a02b30f1c3c1bf0e93da3e709bdbd_cat-1_001.png,One,Sitting,No,Other
5ca1138b27bc124a6be0eafe4c5695c6e47a02b30f1c3c1bf0e93da3e709bdbd_cat-1_002.png,One,Sitting,No,Other
5ca59447bd5334a256918fce868414b38c7f6c473017888c514c980d95a46093_cat-1_001.png,One,Standing,No,Staff
5ca59447bd5334a256918fce868414b38c7f6c473017888c514c980d95a46093_cat-1_002.png,One,Standing,No,Staff
5ca59447bd5334a256918fce868414b38c7f6c473017888c514c980d95a46093_cat-1_003.png,One,Standing,No,Staff
5ca59447bd5334a256918fce868414b38c7f6c473017888c514c980d95a46093_cat-1_004.png,None,,,
5ca9f295d99af796b9d62ca805fe4d0f8c5eeee90cc00bc2cbf6bfd2abcf13ee_cat-1_001.png,One,Lying,No,Patient
5ca9f295d99af796b9d62ca805fe4d0f8c5eeee90cc00bc2cbf6bfd2abcf13ee_cat-1_002.png,Two,Standing,No,Staff
5ca9f295d99af796b9d62ca805fe4d0f8c5eeee90cc00bc2cbf6bfd2abcf13ee_cat-1_003.png,One,Standing,No,Staff
3b18f1887fa32d69dfc3bb130a165928e93000365504cd4870f57ea1e1aecd22_cat-1_003.PNG,One,Standing,No,Staff
3b1fd9f480824e8cb56d9fcbbbeeb11f0059198485026789e053cba9c6d22743_cat-1_001.png,One,Standing,No,Other
3b2296371664323e45d042c803b2491fb644c9644c99a612af2054194fcb0d69_cat-1_001.PNG,One,Standing,No,Staff
3b27be3c467d3cb61777cf3603cd25e77ab591029558bec7b90d43f137619a28_cat-1_001.PNG,One,Standing,No,Other
3b27be3c467d3cb61777cf3603cd25e77ab591029558bec7b90d43f137619a28_cat-1_002.PNG,Two,Sitting,No,Patient
3b2c60f272710f0882857388a56d19210398fa16cf6c43f8914b2f7d7a75b91a_cat-1_001.PNG,One,Sitting,No,Patient
3b2c60f272710f0882857388a56d19210398fa16cf6c43f8914b2f7d7a75b91a_cat-1_002.PNG,Two,Sitting,No,Staff
3b38dde4b6b3ed10f8cee69024d3a3fc42621a4d79932b1296979f8b4cc87c48_cat-1_001.PNG,One,Sitting,No,Other
3b62e4ff0b6f93c21a5c38edeba0d6b082e640cf59fd0808bc03ab91b688f1c7_cat-1_001.png,One,Sitting,Yes,Other
3b62e4ff0b6f93c21a5c38edeba0d6b082e640cf59fd0808bc03ab91b688f1c7_cat-1_002.png,Two,Unknown,,
3b62e4ff0b6f93c21a5c38edeba0d6b082e640cf59fd0808bc03ab91b688f1c7_cat-1_003.png,Two,Sitting,No,Other
3b6c269d9d504aaa8102e09d0459d8f62adc24be9f7f370c40c5aa778118fb60_cat-1_002.PNG,One,Standing,No,Other
3b6defa2c7fdf8959f46da7799af6fcd3aa863993938d1d329814a254f3a8796_cat-1_001.png,One,Standing,No,Staff
3b6defa2c7fdf8959f46da7799af6fcd3aa863993938d1d329814a254f3a8796_cat-1_002.png,Two,Standing,No,Other
3b6defa2c7fdf8959f46da7799af6fcd3aa863993938d1d329814a254f3a8796_cat-1_003.png,One,Standing,Yes,Other
3b92057f2a3399004cf205885af44c977d8b0a1d027e05038d9b7b1939fae90c_cat-1_001.png,One,Standing,No,Staff
3b92057f2a3399004cf205885af44c977d8b0a1d027e05038d9b7b1939fae90c_cat-1_002.png,One,Standing,Yes,Staff
3b92057f2a3399004cf205885af44c977d8b0a1d027e05038d9b7b1939fae90c_cat-1_003.png,One,Standing,Yes,Staff
3b97ac0698c8c0d4099422126357ae22ac58a2b811b6a10e9db54dabaaec2030_cat-1_001.png,One,Standing,No,Other
3b97ac0698c8c0d4099422126357ae22ac58a2b811b6a10e9db54dabaaec2030_cat-1_002.png,One,Standing,Yes,Other
3b97ac0698c8c0d4099422126357ae22ac58a2b811b6a10e9db54dabaaec2030_cat-1_003.png,One,Unknown,Yes,Patient
3ba8279659a89722e09783a622a39633d0a4a800e0ef9ace81267bf72ca1aae8_cat-1_001.jpg,One,Sitting,No,Patient
3ba8279659a89722e09783a622a39633d0a4a800e0ef9ace81267bf72ca1aae8_cat-1_002.jpg,One,Unknown,No,Staff
3bb4cb5f83edf773cbdb7e4acdbf5a2b4aaffdddfdacdd040ca1be98d80f8c73_cat-1_001.PNG,One,Standing,No,Staff
3bc0a85061b494b8cd197b722d2adacf438170b6e3b09244c69bcbef176670b6_cat-1_002.png,One,Standing,Yes,Staff
3bc0a85061b494b8cd197b722d2adacf438170b6e3b09244c69bcbef176670b6_cat-1_003.png,Two,Unknown,,
3bc0a85061b494b8cd197b722d2adacf438170b6e3b09244c69bcbef176670b6_cat-1_004.png,One,Standing,No,Staff
3bc0a85061b494b8cd197b722d2adacf438170b6e3b09244c69bcbef176670b6_cat-1_005.png,One,Standing,No,Staff
3bc0a85061b494b8cd197b722d2adacf438170b6e3b09244c69bcbef176670b6_cat-1_006.png,One,Standing,No,Other
3bc22152724d31b511308ed32bbe385df77145d898f0e0b16fab4719c6f75221_cat-1_001.PNG,One,Standing,No,Staff
3bc22152724d31b511308ed32bbe385df77145d898f0e0b16fab4719c6f75221_cat-1_002.PNG,One,Standing,No,Other
3bc22152724d31b511308ed32bbe385df77145d898f0e0b16fab4719c6f75221_cat-1_003.PNG,One,Standing,No,Other
3be344d0a5f2f0c6b5ffc0c034011af8784d7558ca5e815b1a1b9976ebb0d0b0_cat-1_001.png,One,Standing,No,Staff
3be344d0a5f2f0c6b5ffc0c034011af8784d7558ca5e815b1a1b9976ebb0d0b0_cat-1_002.png,One,Standing,Yes,Other
3bf47b231976db6b60fcacd7d7c09112fe198245b99177c2332ef7a4e011c0bd_cat-1_001.PNG,One,Standing,No,Other
3bfb6f31a1a80252c7bbfc902fd72686aeabff0f54fa21e3a49ad1ff2841ef48_cat-1_001.PNG,One,Standing,Yes,Staff
3bfb6f31a1a80252c7bbfc902fd72686aeabff0f54fa21e3a49ad1ff2841ef48_cat-1_002.PNG,One,Lying,Yes,Patient
3c09b32308da5ad06d91f72de4f906af51847aaa5646c250a4bfd9046749d69d_cat-1_001.jpg,Two,Standing,No,Staff
3c09b32308da5ad06d91f72de4f906af51847aaa5646c250a4bfd9046749d69d_cat-1_002.jpg,One,Standing,Yes,Staff
3c09b32308da5ad06d91f72de4f906af51847aaa5646c250a4bfd9046749d69d_cat-1_003.jpg,One,Standing,Yes,Staff
3c09b32308da5ad06d91f72de4f906af51847aaa5646c250a4bfd9046749d69d_cat-1_005.jpg,One,Standing,Yes,Staff
3c229436ff950c201f34591d3e728c7694996ba716a97703ffeb3f1f609402e0_cat-1_001.jpg,One,Standing,No,Staff
3c229436ff950c201f34591d3e728c7694996ba716a97703ffeb3f1f609402e0_cat-1_002.jpg,One,Standing,No,Staff
3c2889a9c43a055896cbc1d19c17be70e1c70fd23352a0a30e5e31c36ac69d2c_cat-1_002.jpg,One,Lying,No,Patient
3c2889a9c43a055896cbc1d19c17be70e1c70fd23352a0a30e5e31c36ac69d2c_cat-1_003.jpg,None,,,
3c2889a9c43a055896cbc1d19c17be70e1c70fd23352a0a30e5e31c36ac69d2c_cat-1_004.jpg,One,Standing,No,Staff
3c2889a9c43a055896cbc1d19c17be70e1c70fd23352a0a30e5e31c36ac69d2c_cat-1_005.jpg,One,Standing,No,Staff
3c2889a9c43a055896cbc1d19c17be70e1c70fd23352a0a30e5e31c36ac69d2c_cat-1_006.jpg,One,Standing,Yes,Staff
3c2889a9c43a055896cbc1d19c17be70e1c70fd23352a0a30e5e31c36ac69d2c_cat-1_007.jpg,Two,Standing,Yes,Staff
3c2ffc53e30397375d73d56575a26500feddb8da8574520847072300991a216c_cat-1_001.PNG,Two,Standing,No,Patient
220d5d097c53780357edf570c86e3e131ab2d2283beb6650247897978818dfa0_cat-1_002.PNG,One,Unknown,Yes,Staff
220d5d097c53780357edf570c86e3e131ab2d2283beb6650247897978818dfa0_cat-1_003.PNG,One,Standing,Yes,Staff
220d5d097c53780357edf570c86e3e131ab2d2283beb6650247897978818dfa0_cat-1_004.PNG,One,Standing,No,Staff
2211b052330dd3bb5488347d3960d8e00f6ee5e92d59bbed7c8cfeddfc14524b_cat-1_001.png,One,Standing,No,Staff
2211b052330dd3bb5488347d3960d8e00f6ee5e92d59bbed7c8cfeddfc14524b_cat-1_002.png,One,Unknown,Yes,Other
2211b052330dd3bb5488347d3960d8e00f6ee5e92d59bbed7c8cfeddfc14524b_cat-1_003.png,One,Sitting,No,Other
2211b052330dd3bb5488347d3960d8e00f6ee5e92d59bbed7c8cfeddfc14524b_cat-1_004.png,Two,Standing,Yes,Other
2216f8dc625594b7abdb08936885d62a2b82da7b2046580f5ae7c04b0a4cdc03_cat-1_001.jpg,One,Standing,No,Staff
2216f8dc625594b7abdb08936885d62a2b82da7b2046580f5ae7c04b0a4cdc03_cat-1_002.jpg,One,Standing,No,Staff
2216f8dc625594b7abdb08936885d62a2b82da7b2046580f5ae7c04b0a4cdc03_cat-1_003.jpg,One,Sitting,No,Patient
2235d44792ba71cf7d4a9f13578dfe947976bfc8cd207cb681d684e0eb1f14ed_cat-1_001.png,One,Standing,No,Staff
2235d44792ba71cf7d4a9f13578dfe947976bfc8cd207cb681d684e0eb1f14ed_cat-1_002.png,One,Standing,No,Staff
2235d44792ba71cf7d4a9f13578dfe947976bfc8cd207cb681d684e0eb1f14ed_cat-1_003.png,One,Standing,Yes,Staff
2235d44792ba71cf7d4a9f13578dfe947976bfc8cd207cb681d684e0eb1f14ed_cat-1_004.png,One,Standing,No,Other
2235d44792ba71cf7d4a9f13578dfe947976bfc8cd207cb681d684e0eb1f14ed_cat-1_005.png,One,Unknown,Yes,Other
2235d44792ba71cf7d4a9f13578dfe947976bfc8cd207cb681d684e0eb1f14ed_cat-1_006.png,One,Unknown,Yes,Staff
2283b923ad7621cbb22f76d6346178dcd10702e4d2f2bd26aac8ff97913ccafb_cat-1_001.png,One,Standing,Yes,Staff
2283b923ad7621cbb22f76d6346178dcd10702e4d2f2bd26aac8ff97913ccafb_cat-1_002.png,One,Standing,No,Staff
2283b923ad7621cbb22f76d6346178dcd10702e4d2f2bd26aac8ff97913ccafb_cat-1_003.png,Two,Standing,No,Staff
2283b923ad7621cbb22f76d6346178dcd10702e4d2f2bd26aac8ff97913ccafb_cat-1_004.png,One,Standing,Yes,Staff
2283b923ad7621cbb22f76d6346178dcd10702e4d2f2bd26aac8ff97913ccafb_cat-1_005.png,None,,,
22c56c4aeb63ff24e25b4dcbbb6ca1e4cabaa6b8f76e513d59250d355cd83f4d_cat-1_001.jpg,Two,Lying,No,Patient
22c56c4aeb63ff24e25b4dcbbb6ca1e4cabaa6b8f76e513d59250d355cd83f4d_cat-1_002.jpg,One,Standing,No,Staff
22c56c4aeb63ff24e25b4dcbbb6ca1e4cabaa6b8f76e513d59250d355cd83f4d_cat-1_003.jpg,One,Standing,No,Staff
22ea47dbf7bbeea76616d33707de545851d4abb37748276d5393127c9b406b18_cat-1_001.PNG,One,Sitting,No,Staff
22ea47dbf7bbeea76616d33707de545851d4abb37748276d5393127c9b406b18_cat-1_002.PNG,One,Sitting,No,Patient
22ea47dbf7bbeea76616d33707de545851d4abb37748276d5393127c9b406b18_cat-1_003.PNG,None,,,
22ea47dbf7bbeea76616d33707de545851d4abb37748276d5393127c9b406b18_cat-1_004.PNG,One,Sitting,No,Other
22eac377f9296d6d0fde7ecc49ec86d88e7a09ec4641cc2c7bda278288702743_cat-1_001.PNG,One,Sitting,No,Staff
22eac377f9296d6d0fde7ecc49ec86d88e7a09ec4641cc2c7bda278288702743_cat-1_002.PNG,One,Standing,No,Staff
22eac377f9296d6d0fde7ecc49ec86d88e7a09ec4641cc2c7bda278288702743_cat-1_005.PNG,One,Sitting,No,Patient
22f2c9d01366e3390fdc6585ab7b52868bfd639d2ac8404364399712134c78a7_cat-1_001.jpg,One,Standing,No,Staff
22f2c9d01366e3390fdc6585ab7b52868bfd639d2ac8404364399712134c78a7_cat-1_002.jpg,One,Standing,No,Staff
22f2c9d01366e3390fdc6585ab7b52868bfd639d2ac8404364399712134c78a7_cat-1_003.jpg,One,Standing,No,Staff
22f8f8d3e07c1fd0cb530e70221e0f369303e9f57c74e767ec4c015d82d8959a_cat-1_001.png,One,Sitting,No,Patient
22f8f8d3e07c1fd0cb530e70221e0f369303e9f57c74e767ec4c015d82d8959a_cat-1_002.png,One,Standing,No,Staff
22fc62ecdc869124b21e1fda4e8997e76cd5bb61360d86667ae19a5620399e78_cat-1_001.png,One,Sitting,Yes,Patient
22fc62ecdc869124b21e1fda4e8997e76cd5bb61360d86667ae19a5620399e78_cat-1_002.png,One,Standing,No,Staff
22fc6b10c096ca323f6e30a29adc020e30f3111131c39cf8b791d06f3ab1c060_cat-1_001.png,One,Sitting,No,Patient
2312fd7b70d06bf701db7c8de1154d10df77aac1ee90c3a7b5fee4cd56fd7266_cat-1_001.png,One,Sitting,No,Staff
2312fd7b70d06bf701db7c8de1154d10df77aac1ee90c3a7b5fee4cd56fd7266_cat-1_002.png,One,Sitting,No,Other
232c896ab072b8740384189c6420ee44aecfa0f63db159629d7931c9d66556c2_cat-1_002.PNG,One,Standing,No,Staff
233b09339f50b74ef802d5cf956b28ebf499a4c28934be4b56a66a2ade39a325_cat-1_001.PNG,One,Standing,No,Staff
233b09339f50b74ef802d5cf956b28ebf499a4c28934be4b56a66a2ade39a325_cat-1_002.PNG,One,Standing,No,Staff
2359c7fb08274cd519ec9bb34be89ae19adbd65ff65aefafa9f39edc71da89a9_cat-1_001.jpg,One,Sitting,No,Patient
2359c7fb08274cd519ec9bb34be89ae19adbd65ff65aefafa9f39edc71da89a9_cat-1_002.jpg,None,,,
2359c7fb08274cd519ec9bb34be89ae19adbd65ff65aefafa9f39edc71da89a9_cat-1_003.jpg,One,Standing,No,Staff
2359c7fb08274cd519ec9bb34be89ae19adbd65ff65aefafa9f39edc71da89a9_cat-1_004.jpg,None,,,
235ff8089b8df8c71dff4a6c7d3816cffa4310cbde3917a7b83b5a2f0393d12b_cat-1_001.png,None,,,
235ff8089b8df8c71dff4a6c7d3816cffa4310cbde3917a7b83b5a2f0393d12b_cat-1_002.png,One,Sitting,No,Other
6baa6c006ddaddc030416fef81c5fb4c9fe89c5a36cf52f7b92672326500fc79_cat-1_002.PNG,One,Sitting,No,Other
6bad25135d48c385a95fb8a36acf85769f9ec255aa7cc57f34c9e6422af90ebf_cat-1_001.png,One,Standing,No,Staff
6bad25135d48c385a95fb8a36acf85769f9ec255aa7cc57f34c9e6422af90ebf_cat-1_002.png,Two,Standing,No,Staff
6bad25135d48c385a95fb8a36acf85769f9ec255aa7cc57f34c9e6422af90ebf_cat-1_003.png,One,Standing,No,Staff
6bad25135d48c385a95fb8a36acf85769f9ec255aa7cc57f34c9e6422af90ebf_cat-1_004.png,Two,Unknown,,
6bad25135d48c385a95fb8a36acf85769f9ec255aa7cc57f34c9e6422af90ebf_cat-1_005.png,One,Standing,Yes,Staff
6bad25135d48c385a95fb8a36acf85769f9ec255aa7cc57f34c9e6422af90ebf_cat-1_006.png,One,Standing,Yes,Staff
6bad25135d48c385a95fb8a36acf85769f9ec255aa7cc57f34c9e6422af90ebf_cat-1_007.png,Two,Standing,Yes,Staff
6bad25135d48c385a95fb8a36acf85769f9ec255aa7cc57f34c9e6422af90ebf_cat-1_009.png,None,,,
6bad25135d48c385a95fb8a36acf85769f9ec255aa7cc57f34c9e6422af90ebf_cat-1_010.png,One,Standing,Yes,Staff
6bb40e5bb616760dccd8219b8f9492ab4aa3ca4b12dd847a41834b31817dc6c3_cat-1_001.png,Two,Standing,Yes,Staff
6bb40e5bb616760dccd8219b8f9492ab4aa3ca4b12dd847a41834b31817dc6c3_cat-1_002.png,One,Standing,Yes,Staff
6bb40e5bb616760dccd8219b8f9492ab4aa3ca4b12dd847a41834b31817dc6c3_cat-1_003.png,One,Unknown,Yes,Staff
6bb96020ac14eadb7b028fb9071e704f411f2b940792d475bdef376d15b291f7_cat-1_001.png,None,,,
6bb96020ac14eadb7b028fb9071e704f411f2b940792d475bdef376d15b291f7_cat-1_002.png,One,Standing,No,Staff
6bb96020ac14eadb7b028fb9071e704f411f2b940792d475bdef376d15b291f7_cat-1_003.png,One,Standing,No,Staff
6bb96020ac14eadb7b028fb9071e704f411f2b940792d475bdef376d15b291f7_cat-1_004.png,One,Sitting,No,Other
6bbf66b8ceac395cd8a8ff0dcfbb09bc57b24833cb396c7212c5ae8e57fb69a7_cat-1_001.png,One,Standing,No,Staff
6bbf66b8ceac395cd8a8ff0dcfbb09bc57b24833cb396c7212c5ae8e57fb69a7_cat-1_002.png,One,Standing,Yes,Staff
6bbf66b8ceac395cd8a8ff0dcfbb09bc57b24833cb396c7212c5ae8e57fb69a7_cat-1_003.png,None,,,
6bbf66b8ceac395cd8a8ff0dcfbb09bc57b24833cb396c7212c5ae8e57fb69a7_cat-1_004.png,One,Standing,Yes,Staff
6bd52f5928ffe8c7a58632a3158444b6c96fa15a5025ce73c5862dd66de64501_cat-1_001.PNG,One,Sitting,No,Other
6bd52f5928ffe8c7a58632a3158444b6c96fa15a5025ce73c5862dd66de64501_cat-1_002.PNG,One,Standing,No,Other
6bf048841ef6f8c395181bf65225510be0b31e998859d9eda1389dff3064b20f_cat-1_001.jpg,Two,Standing,No,Staff
6bf048841ef6f8c395181bf65225510be0b31e998859d9eda1389dff3064b20f_cat-1_002.jpg,One,Standing,No,Staff
6bf048841ef6f8c395181bf65225510be0b31e998859d9eda1389dff3064b20f_cat-1_003.jpg,One,Standing,Yes,Staff
6c05333541757bb6621f1cec89d5f199354e1280eb5232be0861cb6e0cd6c5fc_cat-1_001.PNG,One,Sitting,No,Other
6c05333541757bb6621f1cec89d5f199354e1280eb5232be0861cb6e0cd6c5fc_cat-1_002.PNG,One,Sitting,Yes,Other
